-0.00488692 -0.0146608 0.00244346 -1.10309 -0.930808 9.8345 0.219202 48.9259 -70.2762
-0.00366519 -0.0195477 0.0122173 -1.10309 -0.947557 9.8656 0.175362 48.9259 -70.0131
-0.00610865 -0.00977384 0.0 -1.07438 -0.937986 9.94935 0.613766 48.8821 -70.2323
-0.00366519 -0.0122173 0.0 -1.08155 -0.971485 9.8345 0.131521 49.2328 -70.4954
-0.00733038 -0.0207694 -0.00244346 -1.12702 -0.971485 9.89192 -0.613766 48.5752 -70.32
0.00122173 -0.0183259 0.00366519 -1.07198 -0.9332 9.93739 -0.526085 49.0136 -70.89
-0.00733038 -0.0158825 0.00733038 -1.10309 -0.978664 9.89671 0.0 48.619 -70.8461
-0.00366519 -0.0122173 0.00488692 -1.04566 -0.964307 9.84885 -0.657606 48.3998 -70.4077
-0.00244346 -0.013439 0.0109956 -1.09591 -0.918843 9.82732 0.832968 48.1368 -70.1008
-0.00733038 -0.0109956 0.00610865 -1.09113 -0.993021 9.8656 0.482245 49.0136 -70.6707
-0.00733038 -0.0183259 0.00733038 -1.07916 -1.01216 9.8345 -0.131521 48.6629 -69.8816
0.0 -0.0146608 0.00977384 -1.09591 -0.969093 9.88474 0.482245 49.0136 -69.9693
-0.00122173 -0.013439 0.00733038 -1.08634 -0.969093 9.84885 0.131521 48.8821 -70.4515
-0.00244346 -0.0171042 0.0 -1.11027 -0.9667 9.84646 0.438404 49.0574 -70.4077
0.00366519 -0.0219911 -0.00610865 -1.11505 -0.904486 9.9326 -0.0438404 48.619 -70.4954
-0.00488692 -0.0158825 0.00733038 -1.06241 -0.935593 9.92781 0.0876808 48.7944 -69.0925
0.00366519 -0.0171042 0.0122173 -1.10548 -1.02173 9.86321 0.832968 49.1451 -69.7062
-0.00366519 -0.0122173 0.00977384 -1.07438 -0.909272 9.88953 0.920649 48.5752 -69.6624
-0.00488692 -0.00855211 -0.00122173 -1.08873 -0.988235 9.84646 0.263042 48.7505 -70.8461
0.00244346 -0.00855211 0.00733038 -1.1007 -0.923629 9.82971 0.219202 48.7067 -70.89
-0.00366519 -0.0207694 0.00244346 -1.11266 -0.940379 9.88474 0.701447 48.8821 -70.6707
-0.00610865 -0.0158825 0.00366519 -1.1007 -0.952343 9.84885 0.789127 48.7067 -70.1447
-0.00733038 -0.0158825 0.00366519 -1.03609 -0.973878 9.85364 0.789127 48.7944 -71.0215
-0.00122173 -0.0171042 0.00244346 -1.09352 -0.969093 9.82732 0.569925 48.8821 -70.6707
-0.00366519 -0.0122173 0.00855211 -1.07198 -0.995414 9.8321 0.306883 49.0136 -70.5392
0.0 -0.013439 0.013439 -1.06481 -0.978664 9.92303 0.350723 48.8382 -71.0653
-0.00122173 -0.0183259 0.00610865 -1.06481 -0.981057 9.90389 0.569925 48.7067 -71.4599
0.00122173 -0.0146608 0.0 -1.1342 -0.959521 9.91346 1.09601 48.9259 -70.8461
0.00244346 -0.0207694 0.00977384 -1.08634 -0.961914 9.89192 1.00833 49.0136 -71.1968
0.00122173 -0.013439 0.0109956 -1.07438 -0.940379 9.88474 0.701447 48.5752 -70.7146
-0.00488692 -0.0158825 0.013439 -1.06481 -0.954736 9.91346 1.22753 48.7505 -69.8816
-0.00366519 -0.0171042 0.0 -1.12702 -0.990628 9.8345 1.40289 48.8821 -70.7584
-0.00733038 -0.0244346 0.0122173 -1.09352 -0.959521 9.95174 1.09601 49.3643 -70.6707
-0.00610865 -0.0122173 0.00244346 -1.07438 -1.07198 9.82014 0.657606 49.1013 -70.32
-0.00122173 -0.0171042 0.00488692 -1.06481 -0.937986 9.88714 0.920649 48.9697 -70.057
-0.00488692 -0.00855211 0.00244346 -1.06241 -0.937986 9.89192 0.350723 48.7505 -70.4954
-0.00122173 -0.00733038 0.00977384 -1.03131 -0.947557 9.90628 0.701447 48.9697 -70.3638
-0.00122173 -0.0146608 0.00244346 -1.11745 -0.995414 9.82253 0.482245 48.8382 -70.5392
-0.00366519 -0.0183259 0.00610865 -1.02652 -0.983449 9.90867 -0.394564 49.0574 -70.583
-0.00244346 -0.013439 0.0109956 -1.12702 -0.9332 9.86321 0.438404 49.0136 -70.4954
-0.221133 -0.366519 0.441045 -1.17966 -5.41735 12.0239 0.131521 50.0219 -69.8816
-0.531453 1.84237 0.349415 -4.79761 -6.04427 13.1533 -2.14818 55.9404 -67.3827
-1.77151 -0.103847 -0.116064 -0.796809 -6.43669 3.6993 -2.10434 63.0864 -61.0258
1.78739 0.0366519 0.156381 -2.23489 -1.61037 11.452 0.789127 57.0364 -65.366
1.46974 -0.252898 0.124616 -0.748953 -0.868594 8.21695 1.13985 54.1867 -67.3827
1.21806 0.109956 -0.00733038 -1.12223 -0.78006 9.92303 1.40289 51.2056 -69.0925
0.128282 -0.00610865 0.0280998 -1.25384 -1.41416 9.63111 1.57825 49.7589 -69.1802
0.251676 0.00244346 0.00610865 -0.681954 -1.0337 9.75792 1.44673 48.5313 -69.8378
0.0158825 0.0158825 0.0171042 -1.09352 -1.02173 9.82971 1.35905 48.1806 -70.4077
0.0549779 -0.0232129 -0.00610865 -1.19402 -0.720239 10.0163 1.62209 47.7861 -70.7584
-0.161268 -0.00488692 0.0109956 -1.14138 -0.978664 9.78424 1.35905 48.1806 -70.057
0.0781907 -0.0268781 0.00122173 -1.14855 -0.818345 9.85603 1.62209 48.6629 -70.9776
0.0427606 -0.0745255 -0.013439 -1.11266 -0.94995 9.82253 1.35905 48.1368 -70.1447
-0.0109956 -0.0390954 0.013439 -1.16052 -0.995414 9.81296 1.44673 48.2245 -70.1885
-0.19059 0.131947 -0.00122173 -1.54576 -1.08395 8.04945 1.31521 48.356 -69.7062
-0.0720821 -0.00610865 0.0 -1.18923 -0.916451 9.91824 1.22753 48.3121 -70.7146
0.0781907 0.00488692 0.00244346 -1.14616 -0.892522 9.76031 1.40289 48.5752 -69.7062
0.00366519 0.013439 0.00366519 -1.2012 -0.880558 9.91585 1.53441 48.3121 -70.057
0.0268781 0.0610865 0.0158825 -1.26102 -0.973878 9.7986 1.88514 48.4875 -70.057
0.0867428 0.00488692 -0.00244346 -1.33998 -1.0337 9.93739 2.0605 47.8737 -70.057
0.248011 0.0745255 -0.185703 -1.19402 -0.617348 9.69571 2.32354 47.6107 -69.7939
0.0171042 -0.031765 -0.12706 -1.3328 -1.34955 9.82253 2.2797 47.8737 -70.2323
0.0965167 -0.0342084 -0.346971 -1.31366 -0.492921 9.87517 1.44673 48.0929 -69.8816
0.163712 0.0244346 -0.509461 -1.54337 -1.39741 9.92781 0.964489 48.2683 -70.057
0.18326 -0.0146608 -0.422719 -1.44526 -0.476171 9.9326 0.657606 49.4081 -70.2762
-0.0488692 -0.0183259 -1.14476 -1.44766 -1.04088 9.667 -1.35905 50.6357 -71.1091
0.175929 0.0855211 -0.973719 -1.48116 -0.318245 10.1719 -2.93731 51.7755 -68.7418
0.139277 0.0464257 -1.30114 -1.35194 -1.31127 9.84646 -4.91013 53.7483 -69.0925
-0.123395 0.0268781 -1.38422 -1.11027 -1.1007 10.3825 -7.45287 55.8527 -68.8294
-0.0439823 0.109956 -1.26938 -3.04845 -2.91685 9.75553 -9.86409 58.3077 -68.1718
0.298102 0.100182 -1.91323 -0.851844 -2.17507 10.6457 -12.9768 59.2284 -68.6102
-0.726929 -0.252898 -1.82404 -1.10788 -1.67497 8.70509 -17.4485 63.8316 -65.366
1.10322 0.331089 -1.26816 -0.16989 1.37826 11.3707 -20.3858 63.5686 -65.7606
-0.885755 -0.47281 -1.53449 -0.772881 -1.02173 8.4323 -24.2437 64.8838 -65.0592
1.12643 0.475253 -1.33413 -1.31605 -1.68694 11.0142 -26.5673 65.7168 -64.0947
0.665843 -0.167377 -1.26205 -0.447458 -0.59342 9.71725 -29.5923 64.3577 -65.4099
0.663399 -0.223577 -1.82282 -0.22014 -0.725025 9.66221 -33.2749 62.7356 -65.9798
0.800233 0.16982 -1.66888 -1.27777 1.16052 10.1623 -36.6068 60.982 -65.4537
0.574213 0.00610865 -1.3439 -0.878165 -0.22014 9.9996 -39.5441 58.9215 -66.4621
0.24679 -0.0549779 -1.59314 -0.624527 0.124427 10.1599 -42.8321 57.2994 -66.4621
0.11973 -0.313985 -1.26816 -0.926022 1.32323 10.1312 -45.594 56.5103 -65.366
-0.146608 -0.40928 -0.862542 -0.564706 1.37587 9.78185 -48.7505 55.0636 -64.3139
-0.439823 -0.0525344 -0.255342 -0.289531 0.997807 8.85104 -51.3371 55.6335 -62.2095
-0.594983 0.405614 -0.581543 0.224925 -0.655633 9.20758 -52.8715 56.3349 -60.6751
-0.83322 0.0427606 -0.69883 -0.658026 -0.200997 10.148 -53.2222 57.1241 -58.3516
0.0610865 0.235794 -0.610865 -0.244068 -0.464207 10.4853 -54.2306 57.694 -58.1762
-0.227242 -0.252898 -0.53634 -0.725025 -0.397208 10.3442 -55.4143 57.3433 -56.7733
-0.122173 -0.687834 -0.544892 -0.0741774 -0.866201 10.3466 -57.1679 56.4665 -55.5458
-0.0366519 -0.477697 -0.67806 0.447458 -1.46201 10.2413 -59.4476 56.0719 -53.2222
-0.185703 -1.29748 -0.428827 1.20837 -0.473778 10.7103 -61.9904 54.5813 -50.5918
-0.205251 -2.04273 -0.366519 2.54835 -1.02413 10.8179 -64.4016 54.0552 -45.5063
-0.343306 -2.1026 -0.354302 2.88096 -0.722632 9.79382 -67.032 53.0469 -40.8154
0.0 -1.1753 -0.511905 4.24486 -1.38066 9.27457 -67.6896 51.2056 -35.993
-0.47281 -2.47889 -0.331089 5.31685 -0.820738 8.62133 -68.5664 49.8027 -31.3897
-0.0244346 -1.64201 -0.403171 5.41974 -0.672383 8.17627 -69.0925 48.0053 -28.1894
0.00122173 -1.63834 -0.238237 6.34815 -1.06002 7.3005 -68.5664 46.8654 -25.2521
-0.0684169 -1.31214 -0.0781907 6.83868 -0.741775 7.00379 -68.1718 46.2955 -22.534
-0.076969 -1.67866 -0.400728 7.59003 -1.10788 6.11605 -67.7773 45.1995 -20.5173
-0.201585 -1.67377 -0.284663 8.87497 -0.698704 5.62552 -67.7334 43.9719 -18.413
-0.263894 -1.49173 -0.265115 8.59262 -0.885344 4.67557 -67.9526 42.8759 -15.4757
-0.393397 -1.7202 -0.196699 8.45384 -0.0622133 3.74237 -66.9005 42.3498 -13.1083
-0.316428 -1.56992 -0.168599 9.20279 -0.65324 2.73978 -66.4182 41.3853 -9.82025
-0.328645 -1.75563 -0.00733038 8.90369 -0.464207 2.02911 -66.2429 40.9908 -7.93512
-0.519235 -1.92545 -0.251676 9.5665 -0.287138 0.942772 -65.2345 40.0701 -3.06883
-0.707382 -2.00975 0.207694 8.94197 0.126819 0.0909272 -63.7001 38.7988 1.49057
-0.529009 -2.33717 -0.202807 9.36072 -0.55992 -1.38784 -60.719 37.7904 5.21701
-0.373849 -1.89002 0.23335 8.94197 -0.143569 -2.37129 -57.9132 37.1767 9.38185
-0.728151 -2.05861 -0.186925 8.92283 -0.734596 -3.80459 -54.8005 35.9491 12.4507
-0.355523 -1.50273 -0.153938 7.96809 -0.232104 -4.63968 -51.8194 34.5901 16.9224
-0.109956 -2.09282 0.0280998 8.29112 0.502492 -4.70668 -49.2766 33.5379 18.1499
0.0610865 -2.29807 0.107512 7.94177 0.459422 -6.15673 -44.235 33.5379 19.772
0.849102 -3.40496 -0.238237 5.95812 0.138784 -6.62094 -38.3604 33.5818 22.1833
0.808785 -2.38237 -0.0940732 4.48654 -0.435493 -8.42512 -30.2499 36.4752 23.4108
1.65667 -1.73974 -0.93218 3.91465 -1.7013 -8.6333 -25.9535 38.4919 23.5861
1.45386 -1.57848 -0.965167 4.41475 -0.430708 -7.90109 -23.4546 42.7444 21.8325
2.30907 -1.36834 -1.65422 2.92642 -3.9338 -10.0116 -21.438 48.356 20.5173
3.42085 -1.1472 -1.35001 2.59143 -2.56032 -7.94895 -21.2626 54.7128 14.9496
1.31092 -0.532674 -1.25594 1.08634 -4.39561 -7.81495 -22.4901 60.5874 11.2231
3.59922 -1.07757 -2.65604 1.17009 -7.26939 -5.8648 -26.085 64.007 7.75975
2.38726 -2.30663 -0.747699 0.306281 -5.76431 -6.54197 -29.4608 70.3638 -3.85796
1.42576 -0.948063 -2.02196 2.23968 -9.03769 -5.69252 -32.3981 72.3367 -8.41736
0.327424 0.504575 -0.632856 1.55533 -6.64008 -6.01795 -35.8615 74.2218 -9.73257
-0.0366519 -0.476475 -1.33169 3.14177 -8.09491 -5.34556 -39.9825 74.441 -10.2148
-0.0574213 1.52105 -1.97187 3.30927 -7.71206 -5.50109 -45.2872 74.7041 -9.03112
0.206472 2.65726 -3.95596 4.99382 -7.53021 -4.18983 -56.861 70.9776 -12.1876
-1.16553 0.228464 -2.06228 5.07517 -6.64965 -4.02472 -64.1385 66.0237 -10.6532
-1.15698 2.61206 -3.85211 7.05882 -5.39581 -3.24227 -71.7229 59.3161 -11.3108
-0.912632 0.163712 -2.90039 8.39402 -2.29711 -2.83071 -77.2906 50.548 -16.3525
0.970054 -0.568104 -2.4569 9.51625 0.928415 -4.44108 -79.6142 43.5335 -14.6865
-0.252898 -1.24372 -1.60291 9.48514 1.33998 -5.46999 -79.4388 39.4564 -13.1521
1.93644 -0.829555 -1.33535 10.4877 1.93579 -5.74995 -79.2196 35.7299 -9.95177
-0.414166 -1.19852 -0.874759 9.82253 4.38604 -6.47258 -78.0798 32.7049 -9.95177
-0.912632 -2.31029 -1.26083 8.04227 3.52223 -6.53479 -76.2385 28.8908 -5.17317
-0.328645 -2.76844 -1.15453 5.52263 5.33121 -7.88195 -72.2928 25.2521 1.31521
-1.23028 -4.69022 0.581543 2.49811 5.85284 -9.49711 -66.4182 21.5695 10.3902
-0.095295 -1.84237 0.306654 0.736989 7.44885 -9.65742 -57.957 19.8597 16.0456
-2.01952 -4.29805 0.974941 -2.35214 7.51107 -8.3653 -52.0824 17.58 19.5967
1.72508 -0.378736 0.849102 -1.24427 6.86022 -7.89631 -45.5063 15.7825 22.1394
0.659734 -0.568104 0.18326 1.1653 6.36012 -8.41077 -45.7694 19.2459 22.0517
1.29992 0.455705 0.596204 1.06002 2.61535 -8.44666 -44.7611 21.8764 23.4546
1.69454 0.524122 1.53205 2.04347 2.87139 -8.55912 -47.1284 24.7698 23.4985
1.37689 1.25716 0.122173 2.72303 1.87597 -8.15952 -48.9259 30.3376 22.6655
1.53694 2.01341 0.908967 2.7661 -0.835095 -7.15932 -52.8715 34.897 18.7637
1.36712 1.85947 1.18263 3.42891 -0.253639 -7.99202 -56.598 38.2727 15.8264
0.691499 3.56379 3.03966 3.67298 -4.53918 -9.01136 -59.623 44.498 11.0478
0.98838 2.70125 4.54972 5.74995 -3.6658 -6.63769 -62.1219 52.477 2.45506
-1.39277 5.27176 3.15573 7.84367 -8.35573 -4.42433 -60.3244 61.0697 -10.0833
-2.40681 0.139277 0.367741 7.12821 -4.85743 -4.48654 -58.0885 63.0864 -10.2587
-1.47829 0.280998 -0.627969 6.51565 -4.93878 -5.5322 -59.4914 60.9382 -6.57606
-0.458149 -0.0696386 -0.00610865 5.76191 -2.48853 -5.92223 -60.5436 59.6668 -6.00614
-0.16249 -0.57177 0.0708604 7.19282 -4.60857 -5.12542 -60.3682 58.9215 -4.82244
-0.585209 -0.535118 -0.180816 8.01834 -4.85503 -4.38365 -59.886 58.3954 -2.71811
-0.842994 -0.0696386 0.400728 6.71665 -6.41994 -5.51306 -59.623 57.5625 -1.62209
-0.610865 0.707382 -0.774577 5.30967 -5.22592 -7.08275 -59.4476 56.2473 0.876808
-1.14354 -0.19059 -0.671952 7.18564 -4.73061 -6.00598 -60.8505 54.1429 2.67426
-1.6982 -0.660956 -0.400728 5.61117 -3.73998 -6.53719 -60.3682 50.8549 4.95397
-1.95843 0.0415388 -0.208916 7.52303 -2.07697 -5.4317 -60.4998 48.0491 7.01447
-0.686612 0.28955 -0.857655 6.6329 1.99801 -5.85523 -60.982 44.1911 9.20649
-0.95295 -0.230907 -0.216246 6.98943 -0.172283 -6.0347 -62.1657 41.9991 9.20649
-0.657291 -0.615752 -0.321315 4.82393 1.28973 -7.16411 -61.1574 39.8509 11.1355
-1.02992 -0.400728 -0.553444 5.08953 0.27996 -6.70947 -60.982 37.1767 12.4068
-0.68539 0.124616 -0.244346 3.93858 1.5649 -6.80279 -60.6751 35.2477 12.2315
-0.963945 -0.576657 -0.478918 5.39342 2.85224 -6.13041 -59.8421 31.6966 13.0644
0.227242 -3.66886 -2.07938 3.24706 5.37428 -7.54457 -57.7378 29.1539 15.9141
0.561996 -5.12882 -0.0794125 4.50568 2.24447 -8.55194 -49.0136 29.9868 20.9119
0.785573 -5.14104 -0.767246 0.0717846 5.04407 -8.03031 -36.9136 30.2499 24.7698
-5.24977 -8.12573 0.280998 -5.98445 1.8329 -3.09631 -18.9391 26.8742 25.6905
5.36217 -7.67369 -4.64135 -12.5408 2.62732 -5.72363 4.91013 16.484 12.1
-1.17653 -7.66636 -2.13436 -16.7091 1.62233 -5.6327 14.6427 25.7343 -3.28803
-2.83197 -2.45446 -3.19605 -7.36032 1.95254 -5.69252 17.1854 30.9075 -17.1416
1.08123 2.52165 -2.10626 -10.5547 3.51266 -2.74696 14.9496 38.8426 -17.0539
-3.8289 2.09527 1.67866 -12.4283 1.14855 -3.30688 13.8974 37.2644 -7.14599
-3.06532 3.7727 2.68903 -10.215 0.710668 -2.05783 13.5467 30.0745 1.57825
-4.29438 0.321315 1.43187 -8.49451 1.50748 -1.73958 10.434 19.7282 8.15432
-4.9138 -0.816116 -0.19059 -9.5665 0.332602 -1.19402 11.3985 11.4862 4.20868
-0.860098 0.375071 -1.27426 -8.4323 0.995414 -0.973878 12.1 8.54888 1.13985
0.0390954 -0.0977384 -2.22599 -7.46799 1.7348 -0.914058 14.0289 12.0561 0.482245
1.4392 0.813672 -1.67621 -10.4327 1.57687 -1.45723 13.8536 16.4401 3.55107
-0.763582 0.0549779 -0.778242 -10.0786 1.84726 -1.62712 13.1521 19.9912 4.69092
0.0232129 0.0244346 0.356745 -10.1168 1.3998 -1.63908 13.5467 19.9474 4.121
-0.493579 -1.36834 0.313985 -10.8443 1.38784 -1.77308 14.4235 19.1583 2.10434
-0.618196 -1.29626 0.577878 -9.75792 1.11984 -1.68455 16.3086 17.2293 -2.0605
-0.531453 -0.340863 0.943176 -10.1743 0.942772 -1.45483 16.5278 14.3358 -3.81412
-0.0830777 0.217468 0.116064 -10.2173 1.11027 -1.22512 16.3086 13.3275 -4.03332
-1.26571 0.574213 -0.0928515 -8.79362 1.82094 -0.753739 15.9579 12.2753 -4.29636
-1.653 1.00182 0.147829 -9.78903 1.22752 -1.35434 15.6949 11.4423 -4.20868
-0.496022 0.86865 0.287107 -9.89192 1.53619 -0.842273 15.2126 9.73257 -2.84963
-1.47096 1.33535 0.580322 -8.86779 2.00758 -0.983449 13.5467 7.71591 -1.27137
0.443488 1.26571 0.337198 -10.0929 1.62233 -1.2658 11.1793 5.65541 2.14818
0.0916298 1.55038 0.349415 -9.90149 1.65344 -1.7324 9.38185 5.56773 4.47172
-1.82526 -0.663399 -1.0287 -7.55892 3.00538 -1.15573 9.46953 5.43621 4.69092
-0.40928 -0.00855211 -0.950506 -8.8989 2.78046 -1.61994 10.6532 5.34853 1.00833
0.0537561 -1.13865 -0.208916 -10.3561 3.1992 -2.26839 12.1 7.58439 1.92898
-1.81916 -0.259007 0.370184 -11.2128 2.61057 -3.69452 13.3275 5.83077 -3.81412
0.151495 2.22721 1.66033 -10.9184 2.92163 -4.68993 11.1793 2.98115 -1.18369
-0.563217 2.84908 0.514348 -7.70728 1.27059 -2.07218 5.43621 0.745287 5.56773
-0.658513 1.88513 -1.8888 -9.93978 0.691525 -1.5338 3.77028 0.0876808 8.11047
-0.235794 -1.17286 -2.57663 -7.78863 2.96231 -1.6008 6.70758 4.51556 8.06664
2.22599 0.469144 -1.0568 -11.2726 1.64865 -2.10568 9.55721 9.1188 7.23367
1.44164 -2.37626 1.51617 -13.1605 1.97647 -2.67996 10.6094 13.8974 8.8996
0.69883 -3.95963 3.32799 -10.9352 1.17966 -2.41196 13.4152 8.06664 0.657606
0.399506 -4.61203 2.68048 -11.1434 1.21795 -2.64407 13.8097 2.67426 -7.84743
0.92485 -0.160047 1.46852 -8.63808 1.39741 -2.08175 12.1 -3.41955 -15.4318
4.11357 4.1099 -0.0842994 -11.2367 3.05085 -2.88574 10.434 -3.72643 -6.83911
1.19119 2.46667 -1.61757 -8.24327 4.61336 -3.11545 8.85576 5.61157 6.09382
-4.13067 2.99324 0.514348 -10.8825 4.23529 -4.68754 6.1815 3.59491 8.32968
-2.82708 5.21068 0.853989 -14.2325 3.08435 -4.47697 -2.14818 -4.91013 8.59272
-3.79225 4.06714 0.570548 -6.87218 5.17806 -3.29731 -10.6094 -9.07496 7.49671
-4.51185 3.4575 0.821003 -7.63071 4.76171 -2.25165 -19.1144 -15.5633 0.175362
-3.10197 1.40621 -0.0366519 -4.56311 5.69491 -1.5338 -22.7532 -19.0267 -11.3985
-3.65297 0.783129 -1.10444 -3.76391 7.46082 -1.07438 -21.3941 -19.1583 -17.58
-3.16062 2.05495 -0.998153 -2.25165 8.48255 -0.00478564 -17.9746 -18.7199 -27.5318
-4.36891 2.92238 -0.565661 -6.75254 7.69771 0.526421 -14.9934 -16.0456 -34.3709
-5.82521 3.7165 0.365297 -6.44147 7.43449 1.28973 -11.3547 -10.7847 -42.4814
-9.06279 5.56132 2.54609 -9.48514 3.82851 1.18684 -8.242 -1.40289 -52.3454
-3.30478 6.62422 2.63283 -8.5998 2.54835 3.44566 1.44673 8.76808 -50.8987
-5.56009 3.93153 0.549779 -12.0718 1.2658 4.10608 8.19815 11.5739 -44.7611
-2.29441 2.58152 -0.124616 -11.0716 1.66062 5.30488 12.363 17.0539 -39.6317
-2.70858 0.594983 0.382401 -9.04486 2.05304 6.00359 14.6865 19.8597 -37.7466
-1.64445 -0.687834 0.899193 -7.40817 2.7996 6.24048 14.8181 19.0706 -37.5274
-2.43857 -1.36467 0.400728 -9.85364 1.54815 4.44108 13.8097 19.8159 -39.7194
-0.509461 -0.428827 0.48747 -6.17587 2.34257 5.0656 12.0561 21.0872 -41.9991
-3.07143 -2.8393 3.69818 -6.85782 3.89073 5.33838 9.68873 20.3419 -46.8654
-3.55279 -1.7825 3.62243 -4.0008 1.39023 5.55852 4.51556 17.7115 -53.5291
-6.18806 -1.19607 2.46056 -2.19661 -0.16989 7.3005 0.438404 22.3586 -57.3433
-13.6504 -2.53265 0.370184 -2.70628 -3.64666 8.95394 -2.71811 38.4042 -55.6335
-3.11419 -5.40005 -0.0671951 -1.36152 -8.6333 3.68494 -10.3902 59.5353 -42.306
-4.50085 -3.48437 -0.230907 -0.521635 -5.65424 1.40698 -18.8952 65.8922 -37.7904
1.29503 -4.07936 0.36041 2.38325 -12.0646 2.55314 -21.2188 67.3389 -34.7216
0.610865 -1.98042 -1.1753 2.57946 -9.45643 2.02433 -25.9097 66.8128 -38.9741
1.91812 -1.97187 -1.38911 2.92403 -8.40359 1.71087 -32.5296 66.2867 -42.2183
